client_id,segment,age,income,region,channel,card_type,credit_limit,issue_date,activated,activation_days
CLT00264,Массовый,34,2121.81,Гродненская область,Интернет-банк,Классическая,4399.39,2023-04-08,1,5.0
CLT00265,Массовый,19,1560.74,Гомельская область,Интернет-банк,Классическая,5673.74,2024-05-19,1,18.0
CLT00266,Массовый,40,904.28,Минск,Мобильное приложение,Классическая,3107.26,2024-05-24,1,24.0
CLT00267,Массовый+,51,3141.78,Минск,Мобильное приложение,Классическая,18136.34,2024-02-19,0,
CLT00268,Премиум,54,16675.28,Брестская область,Отделение,Золотая,67900.99,2024-05-30,1,18.0
CLT00269,Массовый+,37,3540.59,Минск,Мобильное приложение,Классическая,20661.92,2023-08-05,1,21.0
CLT00270,Массовый,28,2147.06,Минская область,Мобильное приложение,Классическая,4582.3,2023-02-20,0,
CLT00271,Массовый,30,1691.26,Минская область,Партнёр,Классическая,4316.47,2023-03-19,1,30.0
CLT00272,Массовый,27,1167.66,Брестская область,Интернет-банк,Классическая,6264.69,2024-03-25,1,15.0
CLT00273,Private,50,36972.83,Могилёвская область,Мобильное приложение,Платиновая,186016.15,2023-10-05,1,17.0
CLT00274,Private,62,74140.16,Минская область,Мобильное приложение,Привилегия,412363.03,2024-02-18,0,
CLT00275,Массовый,31,2128.92,Витебская область,Мобильное приложение,Классическая,6853.7,2024-03-05,0,
CLT00276,Массовый,37,1341.06,Минская область,Отделение,Классическая,3581.86,2023-08-28,0,
CLT00277,Массовый,19,905.45,Могилёвская область,Мобильное приложение,Классическая,5132.45,2024-02-15,0,
CLT00278,Массовый,29,1255.18,Брестская область,Интернет-банк,Классическая,2531.89,2023-08-29,0,
CLT00279,Массовый+,30,2938.08,Минская область,Отделение,Классическая,6256.13,2023-11-08,0,
CLT00280,Массовый+,27,2548.43,Минск,Отделение,Золотая,9708.05,2024-02-27,0,
CLT00281,Массовый,38,1676.64,Минск,Партнёр,Классическая,5799.51,2023-07-21,0,
CLT00282,Массовый,39,1432.2,Минск,Мобильное приложение,Классическая,3397.09,2024-03-09,1,5.0
CLT00283,Массовый+,49,5585.15,Минск,Мобильное приложение,Золотая,21454.11,2024-05-21,0,
CLT00284,Массовый,18,1956.35,Брестская область,Отделение,Классическая,5235.28,2023-04-20,1,8.0
CLT00285,Массовый,27,1480.72,Минск,Мобильное приложение,Классическая,3659.77,2023-11-26,1,30.0
CLT00286,Массовый,38,1984.09,Минск,Интернет-банк,Классическая,5194.51,2023-04-12,0,
CLT00287,Массовый,35,1983.83,Гомельская область,Отделение,Классическая,4597.84,2023-09-23,0,
CLT00288,Массовый,22,1875.39,Минск,Отделение,Классическая,5416.02,2023-11-10,0,
CLT00289,Массовый,27,808.78,Гомельская область,Отделение,Классическая,3279.54,2024-01-06,0,
CLT00290,Массовый,24,1277.55,Минск,Интернет-банк,Классическая,6048.85,2023-03-09,0,
CLT00291,Массовый,28,1226.31,Гомельская область,Мобильное приложение,Классическая,5898.84,2023-03-11,1,10.0
CLT00292,Массовый,20,2239.12,Гродненская область,Партнёр,Классическая,10026.1,2023-01-22,0,
CLT00293,Массовый,26,1254.91,Гомельская область,Мобильное приложение,Классическая,4888.78,2024-02-20,0,
CLT00294,Массовый,39,2294.18,Брестская область,Отделение,Классическая,7180.25,2023-06-07,0,
CLT00295,Массовый,25,1351.86,Минск,Мобильное приложение,Классическая,7041.73,2023-12-05,0,
CLT00296,Массовый,18,1501.76,Минск,Интернет-банк,Классическая,6281.65,2023-04-11,0,
CLT00297,Массовый,23,1708.3,Минская область,Интернет-банк,Классическая,8279.63,2023-08-14,0,
CLT00298,Массовый,21,1441.46,Минск,Мобильное приложение,Классическая,6616.57,2023-12-09,0,
CLT00299,Массовый+,55,4408.96,Гродненская область,Мобильное приложение,Золотая,21176.41,2024-03-07,1,15.0
CLT00300,Массовый+,52,4678.78,Минская область,Мобильное приложение,Классическая,21898.72,2023-10-02,1,4.0
CLT00301,Массовый,40,1256.9,Гродненская область,Отделение,Классическая,7472.92,2023-07-28,1,8.0
CLT00302,Массовый+,52,5170.0,Минск,Мобильное приложение,Золотая,27604.7,2023-04-06,1,27.0
CLT00303,Массовый+,38,5201.96,Могилёвская область,Мобильное приложение,Золотая,13932.63,2023-07-01,1,8.0
CLT00304,Премиум,57,15336.04,Минск,Интернет-банк,Платиновая,67154.13,2024-04-21,1,7.0
CLT00305,Массовый,30,1736.27,Могилёвская область,Мобильное приложение,Классическая,7163.37,2023-06-24,1,15.0
CLT00306,Премиум,34,7767.53,Минск,Отделение,Платиновая,40455.51,2023-10-02,1,15.0
CLT00307,Массовый,19,1195.5,Минск,Отделение,Классическая,3671.12,2023-06-28,0,
CLT00308,Массовый,39,1302.7,Минская область,Мобильное приложение,Классическая,6437.26,2024-06-22,1,24.0
CLT00309,Массовый+,50,2683.93,Могилёвская область,Мобильное приложение,Золотая,14873.23,2024-05-24,0,
CLT00310,Массовый,43,1945.01,Витебская область,Мобильное приложение,Классическая,10058.26,2024-01-04,0,
CLT00311,Массовый,23,2437.7,Минск,Мобильное приложение,Классическая,5739.14,2023-07-26,0,
CLT00312,Массовый+,34,3009.28,Гомельская область,Интернет-банк,Классическая,17913.0,2024-01-28,1,29.0
CLT00313,Массовый+,53,4196.0,Минск,Интернет-банк,Золотая,9862.82,2024-03-10,0,
CLT00314,Массовый,37,2132.4,Минск,Интернет-банк,Классическая,10749.46,2023-09-21,1,19.0
CLT00315,Премиум,56,18724.96,Минск,Интернет-банк,Золотая,49473.18,2024-04-18,1,22.0
CLT00316,Массовый,22,2415.55,Минск,Мобильное приложение,Классическая,11304.54,2023-06-26,0,
CLT00317,Массовый,32,1297.58,Брестская область,Мобильное приложение,Классическая,2980.02,2023-11-13,1,14.0
CLT00318,Массовый+,46,3325.94,Гродненская область,Мобильное приложение,Классическая,8706.34,2023-08-20,1,30.0
CLT00319,Массовый,41,2206.01,Брестская область,Интернет-банк,Классическая,8017.23,2023-04-29,0,
